File_Path,Original_Text,Target_Translation
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWIntro\CH04_TTR_EvadeSlavers3_SlaverIntro_DdaSir_Sub.json,Fuck you! I've been saying the tunnels were haunted for weeks!,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWIntro\CH04_TTR_EvadeSlavers3_SlaverIntro_DdaSir_Sub.json,Everyone has heard those voices.,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWIntro\CH04_TTR_EvadeSlavers3_SlaverIntro_DdaSir_Sub.json,Even you!,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWIntro\CH04_TTR_EvadeSlavers3_SlaverIntro_Shashlik_Sub.json,You know what? Have a séance with a unicorn for all I care.,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWIntro\CH04_TTR_EvadeSlavers3_SlaverIntro_Shashlik_Sub.json,"Just leave your ammo cuz the rest of us have to go KILL those fuckers, OK???",
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWIntro\CH04_TTR_EvadeSlavers3_SlaverIntro_WhoAreWe_Sub.json,Are you nuts?,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWIntro\CH04_TTR_EvadeSlavers3_SlaverIntro_WhoAreWe_Sub.json,You want to wage a counteroffensive against an army of fucking ghosts?!?,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_Heavy1_DvaIdiota_Sub.json,Hey! You two idiots do realize we're under attack right??,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_Heavy1_DvaIdiota_Sub.json,Enough with the chit chat already and do your fucking jobs!,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_SlaverIntro_BringingInTheHeavies_Sub.json,"I've seen people devoured by mutants, other crazy shit...",
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_SlaverIntro_BringingInTheHeavies_Sub.json,but what they did to Pavel...,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_SlaverIntro_BringingInTheHeavies_Sub.json,"God, I wish they'd lock those damn gates already.",
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_SlaverIntro_StartedDrooling_Sub.json,Yeah - just don't expect to run home crying to bahbooshka,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_SlaverIntro_StartedDrooling_Sub.json,when your legs are devoured like piece of shahshlik,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_SlaverIntro_StartedDrooling_Sub.json,and your guts are like fucking kaht letah!,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_SlaverMetro_NosalisesAndBandits_Sub.json,"Great, now I'll never think of shahshlik the same again...",
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_SlaverMetro_Tvoyu_Sub.json,"Holy crap, are you shaking?",
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_SlaverMetro_Tvoyu_Sub.json,You're really THAT freaked out?,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWMetro\CH04_TTR_EvadeSlavers3_SlaverMetro_ViolenceAndMurder_Sub.json,"Aw, you want me to go out there and ask the bad men to stop doing scary things?",
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWRadio\Ch04_TTR_EvadeSlavers3_Oksana_OhNoAre_Sub.json,Oh no... the slavers are ordering a station-wide lockdown!,
Impact\Content\Maps\Chapters\Chapter04\TTR_EvadeSlavers3\LWRadio\Ch04_TTR_EvadeSlavers3_Oksana_OhNoAre_Sub.json,They're moving to seal the gates once everyone's back inside!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Oksana_ButYouYou_Sub.json,But you’re certain you heard their voices?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Oksana_ButYouYou_Sub.json,Cause I haven’t…,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Oksana_DidYouHave_Sub.json,Did you have any of those pills to ease your wife’s condition?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Oksana_DidYouHave_Sub.json,Cause you might use a couple.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Serdar_OhFuckOff_Sub.json,Oh fuck off...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Serdar_OksanaTheyOne_Sub.json,"Oksana, they're-- there's no one here...",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Serdar_OksanaTheyOne_Sub.json,It’s just bones over here...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Serdar_OksanaTheyOne_Sub.json,Looks like they’ve been here for ages...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Serdar_WhereDidYou_Sub.json,Where-- where did you go?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Serdar_WhereDidYou_Sub.json,Hello? Hello??!!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Serdar_YouNotSaying_Sub.json,"You’re not saying I was hallucinating, are you?!",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Trapped_Voice_2_GodCanFinally_Sub.json,"God, we can finally go home!",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Trapped_Voice_2_YouDidIt_Sub.json,You did it!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\AfterLightsOn\Ch05_EXPL_FreeGhosts_Trapped_Voice_3_ThankYouSo_Sub.json,Thank you so much! You have no idea how happy you have just made me!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Oksana_UhShouldSee_Sub.json,"Uh, you should see a power station any time.",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Serdar_AreYouStill_Sub.json,Are you still there?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Serdar_HowDidYou_Sub.json,How did you happen to be trapped in there?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Serdar_HowDidYou_Sub.json,Were you trying to escape the attack?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Serdar_YourPhone_Sub.json,Your phone?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Trapped_Voice_1_PleaseTellMe_Sub.json,Please tell me we get to go home soon...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Trapped_Voice_1_YesWereAll_Sub.json,Yes! We were all on our way home when the car,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Trapped_Voice_1_YesWereAll_Sub.json,started to tip over and everything went black.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Trapped_Voice_2_ITriedCalling_Sub.json,I tried calling my wife but my phone's dead.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Trapped_Voices_01_WeHere_Sub.json,We're here!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\BoxEncounterChatter\Ch05_EXPL_FreeGhosts_Trapped_Voices_02_WeHere_Sub.json,We're here!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_ChucklesMind_Sub.json,"Oh, never mind.",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_DoYouWant_Sub.json,Do you want to tell me more?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_MaybeYouHopeless_Sub.json,Maybe you’re not hopeless.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_NoNotWorried_Sub.json,"No, I'm not worried about Alex....",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_NoNotWorried_Sub.json,Or at least...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_NoNotWorried_Sub.json,never mind. Do what you need to do.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_SoAndYour_Sub.json,So... You and your wife...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_SoAndYour_Sub.json,"You haven’t been that long together, have you?",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_SoAndYour_Sub.json,Newly married?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_ThereAnElectrical_Sub.json,There's an electrical substation just past the collapsed section.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_ThereAnElectrical_Sub.json,"Right after the war started, Alex figured out how to tap power off one of those",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_ThereAnElectrical_Sub.json,charging station boxes like at the cages.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_WasItHer_Sub.json,Was it her leaving you?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_WhatHaveYou_Sub.json,What have you done?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_WowDestinyThe_Sub.json,Wow. That’s destiny.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Oksana_WowDestinyThe_Sub.json,"I mean, what are the chances, right?",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_ActuallyKnowHer_Sub.json,"Actually, I’ve know her for an eternity.",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_ActuallyKnowHer_Sub.json,Since college. First love.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_ActuallyKnowHer_Sub.json,But back at that time we split.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_ActuallyKnowHer_Sub.json,And I only found her after the War.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_ActuallyKnowHer_Sub.json,Here in the Metro.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_ActuallyKnowHer_Sub.json,Just literally bumped into her.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_HowDoYou_Sub.json,How do you know?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_IFeelHorrible_Sub.json,I feel horrible about what I’ve done to her.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_IfWeCount_Sub.json,If we count fifty thousand survivors on a fifteen million people city?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_IfWeCount_Sub.json,One to three hundred.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_IShouldnShouted_Sub.json,I shouldn’t have shouted at her like that.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_No_Sub.json,No.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_SoHowDo_Sub.json,How do we restore the tunnel lights?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\OnRouteToBox\Ch05_EXPL_FreeGhosts_Serdar_WeWonLong_Sub.json,"We won't be long, I promise.",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Oksana_ISorry_Sub.json,I'm sorry?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Oksana_SerdarAreYou_Sub.json,"Serdar, who are you talking to?",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Oksana_YouProbablyNear_Sub.json,You're probably near St. Clements.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Oksana_YouProbablyNear_Sub.json,Alex and I pass through there sometimes.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Oksana_YouProbablyNear_Sub.json,"That tunnel eventually runs into the Reds though,",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Oksana_YouProbablyNear_Sub.json,"so assuming the slavers have more transports, they'll be on a different line.",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Serdar_AlrightBackIn_Sub.json,"Alright, I'm back in the Metro.",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Serdar_AreYouThere_Sub.json,Are you there?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Serdar_IsThereA_Sub.json,Is there a transfer nearby?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Serdar_ThereMayBe_Sub.json,There may be a solution.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Serdar_ThereMayBe_Sub.json,I'll be back in a moment.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Serdar_WeDonTime_Sub.json,We don't have time for this...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Serdar_YesAreYou_Sub.json,Yes! Where are you?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Trapped_Voice_1_WeTrappedInside_Sub.json,We're trapped inside a Metro car!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Trapped_Voice_1_YesButWe_Sub.json,Yes but we can't see a damn thing!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Trapped_Voice_2_IsThereA_Sub.json,Is there a box or a switch or something to turn on the emergency lights?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Trapped_Voice_2_TheLightsWent_Sub.json,The lights went out.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Trapped_Voice_2_TheLightsWent_Sub.json,Do you know what happened?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Trapped_Voice_3_AnythingYouCan_Sub.json,Anything you can do!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Trapped_Voice_3_AnythingYouCan_Sub.json,We just want to go home!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Trapped_Voice_3_OhThankGod_Sub.json,Oh thank God. We've been stuck here forever!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TrappedGhosts\Ch05_EXPL_FreeGhosts_Trapped_Voices_01_HelloSomeoneOut_Sub.json,Hello!?! Is someone out there??!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TurningOnPowerChatter\Ch05_EXPL_FreeGhosts_Oksana_DoYouSee_Sub.json,Do you see a bunch of metal cabinets with lots of lights and switches?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TurningOnPowerChatter\Ch05_EXPL_FreeGhosts_Oksana_SoundsLikeA_Sub.json,Sounds like a substation to me.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TurningOnPowerChatter\Ch05_EXPL_FreeGhosts_Oksana_SoundsLikeA_Sub.json,Now close all four circuits to power cycle the generators.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TurningOnPowerChatter\Ch05_EXPL_FreeGhosts_Oksana_SoundsLikeA_Sub.json,That should give you emergency lighting in the tunnels - at the very least.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TurningOnPowerChatter\Ch05_EXPL_FreeGhosts_Serdar_IAssumeThis_Sub.json,I assume this is the substation?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TurningOnPowerChatter\Ch05_EXPL_FreeGhosts_Serdar_Yes_Sub.json,Yes.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeGhosts\TurningOnPowerChatter\Ch05_EXPL_FreeGhosts_Serdar_YouWereObviously_Sub.json,You were obviously an electrician in another life.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AfterFirstCages\Ch05_EXPL_FreeSlaves_Oksana_AreYouAlright_Sub.json,"Are you alright, doctor?",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AfterFirstCages\Ch05_EXPL_FreeSlaves_Oksana_TryToFocus_Sub.json,Try to focus on Yana right now.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AfterFirstCages\Ch05_EXPL_FreeSlaves_Serdar_SpeakingOfTopics_Sub.json,Speaking of topics I don't understand?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AfterFirstCages\Ch05_EXPL_FreeSlaves_Serdar_YesIJust_Sub.json,Yes... I'm sorry.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AfterFirstCages\Ch05_EXPL_FreeSlaves_Serdar_YesIJust_Sub.json,I just... I don't understand...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AfterFirstCages\Ch05_EXPL_FreeSlaves_Serdar_YesIJust_Sub.json,The slaves. They’ve vanished!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AfterFirstCages\Ch05_TRAV_ToCapturedYana_Serdar_WhatInThe_Sub.json,What in the blazes...!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ApproachFirstSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_ISeeA_Sub.json,I see a transport ahead.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ApproachFirstSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_ISeeA_Sub.json,There are cages on it.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ApproachFirstSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_RightHeadFor_Sub.json,I'll head for the front of the train.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ApproachFirstSlaveCar\Ch05_EXPL_FreeSlaves_Voice_In_Cage_ShhhComingBack_Sub.json,Shhh! They're coming back!!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ApproachSecondSlaveCar\Ch05_EXPL_FreeSlaves_Oksana_QuietUsuallyIsn_Sub.json,Quiet usually isn't good.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ApproachSecondSlaveCar\Ch05_EXPL_FreeSlaves_Oksana_QuietUsuallyIsn_Sub.json,Be careful.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ApproachSecondSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_MoreCagesTransport_Sub.json,More cages. And another transport...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveFirstSlaveCar\Ch05_EXPL_FreeSlaves_Oksana_ISureThat_Sub.json,I'm sure that's it.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveFirstSlaveCar\Ch05_EXPL_FreeSlaves_Oksana_TheyDonLike_Sub.json,They don't sound like they're very happy to see you.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveFirstSlaveCar\Ch05_EXPL_FreeSlaves_Scared_Prisoner_SssshhhhhhhhAway_Sub.json,SSSSHHHHHHHH!!! Go away!!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveFirstSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_EveryoneGoingTo_Sub.json,"Everyone, I'm going to unlock the cages, so be ready to move!",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveFirstSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_TheyNotHere_Sub.json,They're not here.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveFirstSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_TraumaCanHave_Sub.json,Trauma can have a wicked effect on the mind.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveFirstSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_TraumaCanHave_Sub.json,"Plus, some people just don't like doctors.",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveFirstSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_Yana_Sub.json,Yana? Alex?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveSecondSlaveCar\Ch05_EXPL_FreeSlaves_Oksana_DoYouSee_Sub.json,Do you see Yana in any of the cages?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveSecondSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_EveryoneDeadAnd_Sub.json,Everyone's dead.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveSecondSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_EveryoneDeadAnd_Sub.json,The prisoners AND the guards.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\ArriveSecondSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_NotYet_Sub.json,"Not yet, thankfully.",
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AtSecondSlaveCar\Ch05_EXPL_FreeSlaves_Oksana_GoodLord_Sub.json,Good Lord! How?,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AtSecondSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_IDonAhead_Sub.json,I don't know. There's something ahead...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AtSecondSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_ItNotA_Sub.json,It’s not a snake...,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AtSecondSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_ItNotA_Sub.json,It’s a worm.,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AtSecondSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_OneOfThe_Sub.json,One of the men who took Yana!,
Impact\Content\Maps\Chapters\Chapter05\EXPL_FreeSlaves\AtSecondSlaveCar\Ch05_EXPL_FreeSlaves_Serdar_OneOfThe_Sub.json,He's been poisoned...,
